ObjectType,id,type,full_name,depth,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
AxisType,16642,Variable,AxisType_AdditionalLoad_Mass_InstrumentRange,4,AdditionalLoad,Mass,InstrumentRange,,,,,
AxisType,16643,Variable,AxisType_AdditionalLoad_Mass_EURange,4,AdditionalLoad,Mass,EURange,,,,,
AxisType,16644,Variable,AxisType_AdditionalLoad_Mass_EngineeringUnits,4,AdditionalLoad,Mass,EngineeringUnits,,,,,
AxisType,16645,Variable,AxisType_AdditionalLoad_CenterOfMass,3,AdditionalLoad,CenterOfMass,,,,,,
AxisType,16654,Variable,AxisType_AdditionalLoad_CenterOfMass_Constant,4,AdditionalLoad,CenterOfMass,Constant,,,,,
AxisType,16655,Variable,AxisType_AdditionalLoad_CenterOfMass_BaseFrame,4,AdditionalLoad,CenterOfMass,BaseFrame,,,,,
AxisType,16656,Variable,AxisType_AdditionalLoad_CenterOfMass_FixedBase,4,AdditionalLoad,CenterOfMass,FixedBase,,,,,
AxisType,16657,Variable,AxisType_AdditionalLoad_Inertia,3,AdditionalLoad,Inertia,,,,,,
AxisType,16658,Variable,AxisType_AdditionalLoad_Inertia_X,4,AdditionalLoad,Inertia,X,,,,,
AxisType,16659,Variable,AxisType_AdditionalLoad_Inertia_Y,4,AdditionalLoad,Inertia,Y,,,,,
AxisType,16660,Variable,AxisType_AdditionalLoad_Inertia_Z,4,AdditionalLoad,Inertia,Z,,,,,
AxisType,16661,Variable,AxisType_AdditionalLoad_Inertia_VectorUnit,4,AdditionalLoad,Inertia,VectorUnit,,,,,
AxisType,16662,Variable,AxisType_ParameterSet_ActualPosition,3,ParameterSet,ActualPosition,,,,,,
AxisType,16663,Variable,AxisType_ParameterSet_ActualPosition_Definition,4,ParameterSet,ActualPosition,Definition,,,,,
AxisType,16664,Variable,AxisType_ParameterSet_ActualPosition_ValuePrecision,4,ParameterSet,ActualPosition,ValuePrecision,,,,,
AxisType,16665,Variable,AxisType_ParameterSet_ActualPosition_InstrumentRange,4,ParameterSet,ActualPosition,InstrumentRange,,,,,
AxisType,16666,Variable,AxisType_ParameterSet_ActualPosition_EURange,4,ParameterSet,ActualPosition,EURange,,,,,
AxisType,16667,Variable,AxisType_ParameterSet_ActualPosition_EngineeringUnits,4,ParameterSet,ActualPosition,EngineeringUnits,,,,,
AxisType,16668,Variable,AxisType_ParameterSet_ActualSpeed,3,ParameterSet,ActualSpeed,,,,,,
AxisType,16669,Variable,AxisType_ParameterSet_ActualSpeed_Definition,4,ParameterSet,ActualSpeed,Definition,,,,,
AxisType,16670,Variable,AxisType_ParameterSet_ActualSpeed_ValuePrecision,4,ParameterSet,ActualSpeed,ValuePrecision,,,,,
AxisType,16671,Variable,AxisType_ParameterSet_ActualSpeed_InstrumentRange,4,ParameterSet,ActualSpeed,InstrumentRange,,,,,
AxisType,16672,Variable,AxisType_ParameterSet_ActualSpeed_EURange,4,ParameterSet,ActualSpeed,EURange,,,,,
AxisType,16673,Variable,AxisType_ParameterSet_ActualSpeed_EngineeringUnits,4,ParameterSet,ActualSpeed,EngineeringUnits,,,,,
AxisType,16674,Variable,AxisType_ParameterSet_ActualAcceleration,3,ParameterSet,ActualAcceleration,,,,,,
AxisType,16675,Variable,AxisType_ParameterSet_ActualAcceleration_Definition,4,ParameterSet,ActualAcceleration,Definition,,,,,
AxisType,16676,Variable,AxisType_ParameterSet_ActualAcceleration_ValuePrecision,4,ParameterSet,ActualAcceleration,ValuePrecision,,,,,
AxisType,16677,Variable,AxisType_ParameterSet_ActualAcceleration_InstrumentRange,4,ParameterSet,ActualAcceleration,InstrumentRange,,,,,
AxisType,16678,Variable,AxisType_ParameterSet_ActualAcceleration_EURange,4,ParameterSet,ActualAcceleration,EURange,,,,,
AxisType,16679,Variable,AxisType_ParameterSet_ActualAcceleration_EngineeringUnits,4,ParameterSet,ActualAcceleration,EngineeringUnits,,,,,
AxisType,18344,Object,AxisType_PowerTrainIdentifier,2,PowerTrainIdentifier,,,,,,,
AxisType,18345,Object,AxisType_PowerTrainIdentifier_ParameterSet,3,PowerTrainIdentifier,ParameterSet,,,,,,
AxisType,18346,Variable,AxisType_PowerTrainIdentifier_ParameterSet_ParameterIdentifier,4,PowerTrainIdentifier,ParameterSet,ParameterIdentifier,,,,,
AxisType,18347,Object,AxisType_PowerTrainIdentifier_MethodSet,3,PowerTrainIdentifier,MethodSet,,,,,,
AxisType,18348,Method,AxisType_PowerTrainIdentifier_MethodSet_MethodIdentifier,4,PowerTrainIdentifier,MethodSet,MethodIdentifier,,,,,
AxisType,18349,Object,AxisType_PowerTrainIdentifier_Identification,3,PowerTrainIdentifier,Identification,,,,,,
AxisType,18350,Variable,AxisType_PowerTrainIdentifier_Identification_UIElement,4,PowerTrainIdentifier,Identification,UIElement,,,,,
AxisType,18351,Object,AxisType_PowerTrainIdentifier_Lock,3,PowerTrainIdentifier,Lock,,,,,,
AxisType,18353,Variable,AxisType_PowerTrainIdentifier_Lock_LockingClient,4,PowerTrainIdentifier,Lock,LockingClient,,,,,
AxisType,18354,Variable,AxisType_PowerTrainIdentifier_Lock_LockingUser,4,PowerTrainIdentifier,Lock,LockingUser,,,,,
AxisType,18355,Variable,AxisType_PowerTrainIdentifier_Lock_RemainingLockTime,4,PowerTrainIdentifier,Lock,RemainingLockTime,,,,,
AxisType,18356,Method,AxisType_PowerTrainIdentifier_Lock_InitLock,4,PowerTrainIdentifier,Lock,InitLock,,,,,
AxisType,18357,Variable,AxisType_PowerTrainIdentifier_Lock_InitLock_InputArguments,5,PowerTrainIdentifier,Lock,InitLock,InputArguments,,,,
AxisType,18358,Variable,AxisType_PowerTrainIdentifier_Lock_InitLock_OutputArguments,5,PowerTrainIdentifier,Lock,InitLock,OutputArguments,,,,
AxisType,18359,Method,AxisType_PowerTrainIdentifier_Lock_RenewLock,4,PowerTrainIdentifier,Lock,RenewLock,,,,,
AxisType,18360,Variable,AxisType_PowerTrainIdentifier_Lock_RenewLock_OutputArguments,5,PowerTrainIdentifier,Lock,RenewLock,OutputArguments,,,,
AxisType,18361,Method,AxisType_PowerTrainIdentifier_Lock_ExitLock,4,PowerTrainIdentifier,Lock,ExitLock,,,,,
AxisType,18362,Variable,AxisType_PowerTrainIdentifier_Lock_ExitLock_OutputArguments,5,PowerTrainIdentifier,Lock,ExitLock,OutputArguments,,,,
AxisType,18363,Method,AxisType_PowerTrainIdentifier_Lock_BreakLock,4,PowerTrainIdentifier,Lock,BreakLock,,,,,
AxisType,18364,Variable,AxisType_PowerTrainIdentifier_Lock_BreakLock_OutputArguments,5,PowerTrainIdentifier,Lock,BreakLock,OutputArguments,,,,
AxisType,18365,Variable,AxisType_PowerTrainIdentifier_Manufacturer,3,PowerTrainIdentifier,Manufacturer,,,,,,
AxisType,18366,Variable,AxisType_PowerTrainIdentifier_ManufacturerUri,3,PowerTrainIdentifier,ManufacturerUri,,,,,,
AxisType,18367,Variable,AxisType_PowerTrainIdentifier_Model,3,PowerTrainIdentifier,Model,,,,,,
AxisType,18368,Variable,AxisType_PowerTrainIdentifier_SerialNumber,3,PowerTrainIdentifier,SerialNumber,,,,,,
AxisType,18369,Variable,AxisType_PowerTrainIdentifier_HardwareRevision,3,PowerTrainIdentifier,HardwareRevision,,,,,,
AxisType,18370,Variable,AxisType_PowerTrainIdentifier_SoftwareRevision,3,PowerTrainIdentifier,SoftwareRevision,,,,,,
AxisType,18371,Variable,AxisType_PowerTrainIdentifier_DeviceRevision,3,PowerTrainIdentifier,DeviceRevision,,,,,,
AxisType,18372,Variable,AxisType_PowerTrainIdentifier_RevisionCounter,3,PowerTrainIdentifier,RevisionCounter,,,,,,
AxisType,18373,Variable,AxisType_PowerTrainIdentifier_ProductCode,3,PowerTrainIdentifier,ProductCode,,,,,,
AxisType,18374,Variable,AxisType_PowerTrainIdentifier_DeviceManual,3,PowerTrainIdentifier,DeviceManual,,,,,,
AxisType,18375,Variable,AxisType_PowerTrainIdentifier_DeviceClass,3,PowerTrainIdentifier,DeviceClass,,,,,,
AxisType,18376,Variable,AxisType_PowerTrainIdentifier_AssetId,3,PowerTrainIdentifier,AssetId,,,,,,
AxisType,18377,Variable,AxisType_PowerTrainIdentifier_ComponentName,3,PowerTrainIdentifier,ComponentName,,,,,,
PowerTrainType,15791,Variable,PowerTrainType_Lock_Locked,3,Lock,Locked,,,,,,
PowerTrainType,15792,Variable,PowerTrainType_ProductInstanceUri,2,ProductInstanceUri,,,,,,,
PowerTrainType,15797,Variable,PowerTrainType_AxisIdentifier_Lock_Locked,4,AxisIdentifier,Lock,Locked,,,,,
PowerTrainType,15809,Variable,PowerTrainType_AxisIdentifier_ProductInstanceUri,3,AxisIdentifier,ProductInstanceUri,,,,,,
PowerTrainType,15827,Variable,PowerTrainType_PowerTrainIdentifier_Lock_Locked,4,PowerTrainIdentifier,Lock,Locked,,,,,
PowerTrainType,15828,Variable,PowerTrainType_PowerTrainIdentifier_ProductInstanceUri,3,PowerTrainIdentifier,ProductInstanceUri,,,,,,
PowerTrainType,15998,Object,PowerTrainType_MotorIdentifier,2,MotorIdentifier,,,,,,,
PowerTrainType,15999,Object,PowerTrainType_MotorIdentifier_ParameterSet,3,MotorIdentifier,ParameterSet,,,,,,
PowerTrainType,16000,Variable,PowerTrainType_MotorIdentifier_ParameterSet_ParameterIdentifier,4,MotorIdentifier,ParameterSet,ParameterIdentifier,,,,,
PowerTrainType,16001,Object,PowerTrainType_MotorIdentifier_MethodSet,3,MotorIdentifier,MethodSet,,,,,,
PowerTrainType,16002,Method,PowerTrainType_MotorIdentifier_MethodSet_MethodIdentifier,4,MotorIdentifier,MethodSet,MethodIdentifier,,,,,
PowerTrainType,16003,Object,PowerTrainType_MotorIdentifier_Identification,3,MotorIdentifier,Identification,,,,,,
PowerTrainType,16004,Variable,PowerTrainType_MotorIdentifier_Identification_UIElement,4,MotorIdentifier,Identification,UIElement,,,,,
PowerTrainType,16005,Object,PowerTrainType_MotorIdentifier_Lock,3,MotorIdentifier,Lock,,,,,,
PowerTrainType,16006,Variable,PowerTrainType_MotorIdentifier_Lock_Locked,4,MotorIdentifier,Lock,Locked,,,,,
PowerTrainType,16007,Variable,PowerTrainType_MotorIdentifier_Lock_LockingClient,4,MotorIdentifier,Lock,LockingClient,,,,,
PowerTrainType,16008,Variable,PowerTrainType_MotorIdentifier_Lock_LockingUser,4,MotorIdentifier,Lock,LockingUser,,,,,
PowerTrainType,16009,Variable,PowerTrainType_MotorIdentifier_Lock_RemainingLockTime,4,MotorIdentifier,Lock,RemainingLockTime,,,,,
PowerTrainType,16010,Method,PowerTrainType_MotorIdentifier_Lock_InitLock,4,MotorIdentifier,Lock,InitLock,,,,,
PowerTrainType,16011,Variable,PowerTrainType_MotorIdentifier_Lock_InitLock_InputArguments,5,MotorIdentifier,Lock,InitLock,InputArguments,,,,
PowerTrainType,16012,Variable,PowerTrainType_MotorIdentifier_Lock_InitLock_OutputArguments,5,MotorIdentifier,Lock,InitLock,OutputArguments,,,,
PowerTrainType,16013,Method,PowerTrainType_MotorIdentifier_Lock_RenewLock,4,MotorIdentifier,Lock,RenewLock,,,,,
PowerTrainType,16014,Variable,PowerTrainType_MotorIdentifier_Lock_RenewLock_OutputArguments,5,MotorIdentifier,Lock,RenewLock,OutputArguments,,,,
PowerTrainType,16015,Method,PowerTrainType_MotorIdentifier_Lock_ExitLock,4,MotorIdentifier,Lock,ExitLock,,,,,
PowerTrainType,16016,Variable,PowerTrainType_MotorIdentifier_Lock_ExitLock_OutputArguments,5,MotorIdentifier,Lock,ExitLock,OutputArguments,,,,
PowerTrainType,16017,Method,PowerTrainType_MotorIdentifier_Lock_BreakLock,4,MotorIdentifier,Lock,BreakLock,,,,,
PowerTrainType,16018,Variable,PowerTrainType_MotorIdentifier_Lock_BreakLock_OutputArguments,5,MotorIdentifier,Lock,BreakLock,OutputArguments,,,,
PowerTrainType,16019,Variable,PowerTrainType_MotorIdentifier_Manufacturer,3,MotorIdentifier,Manufacturer,,,,,,
PowerTrainType,16020,Variable,PowerTrainType_MotorIdentifier_ManufacturerUri,3,MotorIdentifier,ManufacturerUri,,,,,,
PowerTrainType,16021,Variable,PowerTrainType_MotorIdentifier_Model,3,MotorIdentifier,Model,,,,,,
PowerTrainType,16022,Variable,PowerTrainType_MotorIdentifier_HardwareRevision,3,MotorIdentifier,HardwareRevision,,,,,,
PowerTrainType,16023,Variable,PowerTrainType_MotorIdentifier_SoftwareRevision,3,MotorIdentifier,SoftwareRevision,,,,,,
PowerTrainType,16024,Variable,PowerTrainType_MotorIdentifier_DeviceRevision,3,MotorIdentifier,DeviceRevision,,,,,,
PowerTrainType,16025,Variable,PowerTrainType_MotorIdentifier_ProductCode,3,MotorIdentifier,ProductCode,,,,,,
PowerTrainType,16026,Variable,PowerTrainType_MotorIdentifier_DeviceManual,3,MotorIdentifier,DeviceManual,,,,,,
PowerTrainType,16027,Variable,PowerTrainType_MotorIdentifier_DeviceClass,3,MotorIdentifier,DeviceClass,,,,,,
PowerTrainType,16028,Variable,PowerTrainType_MotorIdentifier_SerialNumber,3,MotorIdentifier,SerialNumber,,,,,,
PowerTrainType,16029,Variable,PowerTrainType_MotorIdentifier_ProductInstanceUri,3,MotorIdentifier,ProductInstanceUri,,,,,,
PowerTrainType,16030,Variable,PowerTrainType_MotorIdentifier_RevisionCounter,3,MotorIdentifier,RevisionCounter,,,,,,
PowerTrainType,16031,Variable,PowerTrainType_MotorIdentifier_AssetId,3,MotorIdentifier,AssetId,,,,,,
PowerTrainType,16032,Variable,PowerTrainType_MotorIdentifier_ComponentName,3,MotorIdentifier,ComponentName,,,,,,
PowerTrainType,16033,Variable,PowerTrainType_MotorIdentifier_ParameterSet_BrakeReleased,4,MotorIdentifier,ParameterSet,BrakeReleased,,,,,
PowerTrainType,16034,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature,4,MotorIdentifier,ParameterSet,MotorTemperature,,,,,
PowerTrainType,16035,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature_Definition,5,MotorIdentifier,ParameterSet,MotorTemperature,Definition,,,,
PowerTrainType,16036,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature_ValuePrecision,5,MotorIdentifier,ParameterSet,MotorTemperature,ValuePrecision,,,,
PowerTrainType,16037,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature_InstrumentRange,5,MotorIdentifier,ParameterSet,MotorTemperature,InstrumentRange,,,,
PowerTrainType,16038,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature_EURange,5,MotorIdentifier,ParameterSet,MotorTemperature,EURange,,,,
PowerTrainType,16039,Variable,PowerTrainType_MotorIdentifier_ParameterSet_MotorTemperature_EngineeringUnits,5,MotorIdentifier,ParameterSet,MotorTemperature,EngineeringUnits,,,,
PowerTrainType,16040,Variable,PowerTrainType_MotorIdentifier_ParameterSet_EffectiveLoadRate,4,MotorIdentifier,ParameterSet,EffectiveLoadRate,,,,,
PowerTrainType,16041,Object,PowerTrainType_GearIdentifier,2,GearIdentifier,,,,,,,
PowerTrainType,16042,Object,PowerTrainType_GearIdentifier_ParameterSet,3,GearIdentifier,ParameterSet,,,,,,
PowerTrainType,16043,Variable,PowerTrainType_GearIdentifier_ParameterSet_ParameterIdentifier,4,GearIdentifier,ParameterSet,ParameterIdentifier,,,,,
PowerTrainType,16044,Object,PowerTrainType_GearIdentifier_MethodSet,3,GearIdentifier,MethodSet,,,,,,
PowerTrainType,16045,Method,PowerTrainType_GearIdentifier_MethodSet_MethodIdentifier,4,GearIdentifier,MethodSet,MethodIdentifier,,,,,
PowerTrainType,16046,Object,PowerTrainType_GearIdentifier_Identification,3,GearIdentifier,Identification,,,,,,
PowerTrainType,16047,Variable,PowerTrainType_GearIdentifier_Identification_UIElement,4,GearIdentifier,Identification,UIElement,,,,,
PowerTrainType,16048,Object,PowerTrainType_GearIdentifier_Lock,3,GearIdentifier,Lock,,,,,,
PowerTrainType,16049,Variable,PowerTrainType_GearIdentifier_Lock_Locked,4,GearIdentifier,Lock,Locked,,,,,
PowerTrainType,16050,Variable,PowerTrainType_GearIdentifier_Lock_LockingClient,4,GearIdentifier,Lock,LockingClient,,,,,
PowerTrainType,16051,Variable,PowerTrainType_GearIdentifier_Lock_LockingUser,4,GearIdentifier,Lock,LockingUser,,,,,
PowerTrainType,16052,Variable,PowerTrainType_GearIdentifier_Lock_RemainingLockTime,4,GearIdentifier,Lock,RemainingLockTime,,,,,
PowerTrainType,16053,Method,PowerTrainType_GearIdentifier_Lock_InitLock,4,GearIdentifier,Lock,InitLock,,,,,
PowerTrainType,16054,Variable,PowerTrainType_GearIdentifier_Lock_InitLock_InputArguments,5,GearIdentifier,Lock,InitLock,InputArguments,,,,
PowerTrainType,16055,Variable,PowerTrainType_GearIdentifier_Lock_InitLock_OutputArguments,5,GearIdentifier,Lock,InitLock,OutputArguments,,,,
PowerTrainType,16056,Method,PowerTrainType_GearIdentifier_Lock_RenewLock,4,GearIdentifier,Lock,RenewLock,,,,,
PowerTrainType,16057,Variable,PowerTrainType_GearIdentifier_Lock_RenewLock_OutputArguments,5,GearIdentifier,Lock,RenewLock,OutputArguments,,,,
PowerTrainType,16058,Method,PowerTrainType_GearIdentifier_Lock_ExitLock,4,GearIdentifier,Lock,ExitLock,,,,,
PowerTrainType,16059,Variable,PowerTrainType_GearIdentifier_Lock_ExitLock_OutputArguments,5,GearIdentifier,Lock,ExitLock,OutputArguments,,,,
PowerTrainType,16060,Method,PowerTrainType_GearIdentifier_Lock_BreakLock,4,GearIdentifier,Lock,BreakLock,,,,,
PowerTrainType,16061,Variable,PowerTrainType_GearIdentifier_Lock_BreakLock_OutputArguments,5,GearIdentifier,Lock,BreakLock,OutputArguments,,,,
PowerTrainType,16062,Variable,PowerTrainType_GearIdentifier_Manufacturer,3,GearIdentifier,Manufacturer,,,,,,
PowerTrainType,16063,Variable,PowerTrainType_GearIdentifier_ManufacturerUri,3,GearIdentifier,ManufacturerUri,,,,,,
PowerTrainType,16064,Variable,PowerTrainType_GearIdentifier_Model,3,GearIdentifier,Model,,,,,,
PowerTrainType,16065,Variable,PowerTrainType_GearIdentifier_HardwareRevision,3,GearIdentifier,HardwareRevision,,,,,,
PowerTrainType,16066,Variable,PowerTrainType_GearIdentifier_SoftwareRevision,3,GearIdentifier,SoftwareRevision,,,,,,
PowerTrainType,16067,Variable,PowerTrainType_GearIdentifier_DeviceRevision,3,GearIdentifier,DeviceRevision,,,,,,
PowerTrainType,16068,Variable,PowerTrainType_GearIdentifier_ProductCode,3,GearIdentifier,ProductCode,,,,,,
PowerTrainType,16069,Variable,PowerTrainType_GearIdentifier_DeviceManual,3,GearIdentifier,DeviceManual,,,,,,
PowerTrainType,16070,Variable,PowerTrainType_GearIdentifier_DeviceClass,3,GearIdentifier,DeviceClass,,,,,,
PowerTrainType,16071,Variable,PowerTrainType_GearIdentifier_SerialNumber,3,GearIdentifier,SerialNumber,,,,,,
PowerTrainType,16072,Variable,PowerTrainType_GearIdentifier_ProductInstanceUri,3,GearIdentifier,ProductInstanceUri,,,,,,
PowerTrainType,16073,Variable,PowerTrainType_GearIdentifier_RevisionCounter,3,GearIdentifier,RevisionCounter,,,,,,
PowerTrainType,16074,Variable,PowerTrainType_GearIdentifier_AssetId,3,GearIdentifier,AssetId,,,,,,
PowerTrainType,16075,Variable,PowerTrainType_GearIdentifier_ComponentName,3,GearIdentifier,ComponentName,,,,,,
PowerTrainType,16076,Variable,PowerTrainType_GearIdentifier_GearRatio,3,GearIdentifier,GearRatio,,,,,,
PowerTrainType,16077,Variable,PowerTrainType_GearIdentifier_GearRatio_Numerator,4,GearIdentifier,GearRatio,Numerator,,,,,
PowerTrainType,16078,Variable,PowerTrainType_GearIdentifier_GearRatio_Denominator,4,GearIdentifier,GearRatio,Denominator,,,,,
PowerTrainType,16079,Variable,PowerTrainType_GearIdentifier_Pitch,3,GearIdentifier,Pitch,,,,,,
PowerTrainType,16080,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates,5,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,,,,
PowerTrainType,16081,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_LengthUnit,6,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,LengthUnit,,,
PowerTrainType,16082,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation,5,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,,,,
PowerTrainType,16083,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_AngleUnit,6,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,AngleUnit,,,
PowerTrainType,16084,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_X,6,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,X,,,
PowerTrainType,16085,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Y,6,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,Y,,,
PowerTrainType,16086,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Z,6,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,Z,,,
PowerTrainType,16087,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_A,6,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,A,,,
PowerTrainType,16088,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_B,6,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,B,,,
PowerTrainType,16089,Variable,PowerTrainType_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_C,6,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,C,,,
PowerTrainType,16794,ObjectType,PowerTrainType,1,,,,,,,,
PowerTrainType,16795,Object,PowerTrainType_ParameterSet,2,ParameterSet,,,,,,,
PowerTrainType,16796,Variable,PowerTrainType_ParameterSet_ParameterIdentifier,3,ParameterSet,ParameterIdentifier,,,,,,
PowerTrainType,16797,Object,PowerTrainType_MethodSet,2,MethodSet,,,,,,,
PowerTrainType,16798,Method,PowerTrainType_MethodSet_MethodIdentifier,3,MethodSet,MethodIdentifier,,,,,,
PowerTrainType,16799,Object,PowerTrainType_GroupIdentifier,2,GroupIdentifier,,,,,,,
PowerTrainType,16800,Variable,PowerTrainType_GroupIdentifier_UIElement,3,GroupIdentifier,UIElement,,,,,,
PowerTrainType,16801,Object,PowerTrainType_Identification,2,Identification,,,,,,,
PowerTrainType,16802,Variable,PowerTrainType_Identification_UIElement,3,Identification,UIElement,,,,,,
PowerTrainType,16803,Object,PowerTrainType_Lock,2,Lock,,,,,,,
PowerTrainType,16805,Variable,PowerTrainType_Lock_LockingClient,3,Lock,LockingClient,,,,,,
PowerTrainType,16806,Variable,PowerTrainType_Lock_LockingUser,3,Lock,LockingUser,,,,,,
PowerTrainType,16807,Variable,PowerTrainType_Lock_RemainingLockTime,3,Lock,RemainingLockTime,,,,,,
PowerTrainType,16808,Method,PowerTrainType_Lock_InitLock,3,Lock,InitLock,,,,,,
PowerTrainType,16809,Variable,PowerTrainType_Lock_InitLock_InputArguments,4,Lock,InitLock,InputArguments,,,,,
PowerTrainType,16810,Variable,PowerTrainType_Lock_InitLock_OutputArguments,4,Lock,InitLock,OutputArguments,,,,,
PowerTrainType,16811,Method,PowerTrainType_Lock_RenewLock,3,Lock,RenewLock,,,,,,
PowerTrainType,16812,Variable,PowerTrainType_Lock_RenewLock_OutputArguments,4,Lock,RenewLock,OutputArguments,,,,,
PowerTrainType,16813,Method,PowerTrainType_Lock_ExitLock,3,Lock,ExitLock,,,,,,
PowerTrainType,16814,Variable,PowerTrainType_Lock_ExitLock_OutputArguments,4,Lock,ExitLock,OutputArguments,,,,,
PowerTrainType,16815,Method,PowerTrainType_Lock_BreakLock,3,Lock,BreakLock,,,,,,
PowerTrainType,16816,Variable,PowerTrainType_Lock_BreakLock_OutputArguments,4,Lock,BreakLock,OutputArguments,,,,,
PowerTrainType,16817,Variable,PowerTrainType_Manufacturer,2,Manufacturer,,,,,,,
PowerTrainType,16818,Variable,PowerTrainType_ManufacturerUri,2,ManufacturerUri,,,,,,,
PowerTrainType,16819,Variable,PowerTrainType_Model,2,Model,,,,,,,
PowerTrainType,16820,Variable,PowerTrainType_SerialNumber,2,SerialNumber,,,,,,,
PowerTrainType,16821,Variable,PowerTrainType_HardwareRevision,2,HardwareRevision,,,,,,,
PowerTrainType,16822,Variable,PowerTrainType_SoftwareRevision,2,SoftwareRevision,,,,,,,
PowerTrainType,16823,Variable,PowerTrainType_DeviceRevision,2,DeviceRevision,,,,,,,
PowerTrainType,16824,Variable,PowerTrainType_RevisionCounter,2,RevisionCounter,,,,,,,
PowerTrainType,16825,Variable,PowerTrainType_ProductCode,2,ProductCode,,,,,,,
PowerTrainType,16826,Variable,PowerTrainType_DeviceManual,2,DeviceManual,,,,,,,
PowerTrainType,16827,Variable,PowerTrainType_DeviceClass,2,DeviceClass,,,,,,,
PowerTrainType,16828,Variable,PowerTrainType_AssetId,2,AssetId,,,,,,,
PowerTrainType,16829,Variable,PowerTrainType_ComponentName,2,ComponentName,,,,,,,
PowerTrainType,18536,Object,PowerTrainType_AxisIdentifier,2,AxisIdentifier,,,,,,,
PowerTrainType,18537,Object,PowerTrainType_AxisIdentifier_ParameterSet,3,AxisIdentifier,ParameterSet,,,,,,
PowerTrainType,18538,Variable,PowerTrainType_AxisIdentifier_ParameterSet_ParameterIdentifier,4,AxisIdentifier,ParameterSet,ParameterIdentifier,,,,,
PowerTrainType,18539,Object,PowerTrainType_AxisIdentifier_MethodSet,3,AxisIdentifier,MethodSet,,,,,,
PowerTrainType,18540,Method,PowerTrainType_AxisIdentifier_MethodSet_MethodIdentifier,4,AxisIdentifier,MethodSet,MethodIdentifier,,,,,
PowerTrainType,18541,Object,PowerTrainType_AxisIdentifier_Identification,3,AxisIdentifier,Identification,,,,,,
PowerTrainType,18542,Variable,PowerTrainType_AxisIdentifier_Identification_UIElement,4,AxisIdentifier,Identification,UIElement,,,,,
PowerTrainType,18543,Object,PowerTrainType_AxisIdentifier_Lock,3,AxisIdentifier,Lock,,,,,,
PowerTrainType,18545,Variable,PowerTrainType_AxisIdentifier_Lock_LockingClient,4,AxisIdentifier,Lock,LockingClient,,,,,
PowerTrainType,18546,Variable,PowerTrainType_AxisIdentifier_Lock_LockingUser,4,AxisIdentifier,Lock,LockingUser,,,,,
PowerTrainType,18547,Variable,PowerTrainType_AxisIdentifier_Lock_RemainingLockTime,4,AxisIdentifier,Lock,RemainingLockTime,,,,,
PowerTrainType,18548,Method,PowerTrainType_AxisIdentifier_Lock_InitLock,4,AxisIdentifier,Lock,InitLock,,,,,
PowerTrainType,18549,Variable,PowerTrainType_AxisIdentifier_Lock_InitLock_InputArguments,5,AxisIdentifier,Lock,InitLock,InputArguments,,,,
PowerTrainType,18550,Variable,PowerTrainType_AxisIdentifier_Lock_InitLock_OutputArguments,5,AxisIdentifier,Lock,InitLock,OutputArguments,,,,
PowerTrainType,18551,Method,PowerTrainType_AxisIdentifier_Lock_RenewLock,4,AxisIdentifier,Lock,RenewLock,,,,,
PowerTrainType,18552,Variable,PowerTrainType_AxisIdentifier_Lock_RenewLock_OutputArguments,5,AxisIdentifier,Lock,RenewLock,OutputArguments,,,,
PowerTrainType,18553,Method,PowerTrainType_AxisIdentifier_Lock_ExitLock,4,AxisIdentifier,Lock,ExitLock,,,,,
